ID,active,Name,Description
377,0,Bursting Sack(터진 알주머니),"거미류 몹들이 더 이상 캐릭터를 공격하지 않는다.접촉해도 피격되지 않으며 빨간색으로 점멸하던 거미는 더 이상 점멸하지 않아 회색으로 표기된다.제3자처럼 밀려나는거지 아군으로 바뀌는것이 아니므로 방 클리어를 하려면 반드시 잡아야 한다.Spider, Big Spider, lvl2 Spider, Ticking Spider, Baby Long Legs, Small Baby Long Legs, Crazy Long Legs, Small Crazy Long Legs 몹들이 영향을 받는다."
378,0,No. 2(떵싸개),공격 키를 3초간 누르고 있으면 캐릭터가 있던 자리에 똥폭탄을 드랍한다.연속적으로는 안되며 공격을 중단하거나 피격을 받으면 다시 드랍할 기회를 가진다.똥폭탄은 60의 폭발데미지와 10의 광역 공격과 혼돈 효과를 추가한다.단 똥 계열 보스에게는 체력을 채워줄수 있으니 주의.
379,0,Pupula Duplex(두 개의 눈동자),눈물이 초승달 모양처럼 넓어진다.오브젝트 관통효과를 가진다.눈물이 커질수록 초승달의 눈물은 더 커진다.
380,0,Pay to Play (요금 정액제),코인을 5개 얻는다.이후 열쇠가 필요한 문들이 열쇠 구멍대신 코인 구멍 이미지로 바뀌며 코인을 소모하여 열 수 있게 된다.단 두개 열어야 되는 곳은 여전히 열쇠 2개를 필요로 한다.도전 모드와 이름이 같으므로 혼동되지 않도록 주의.
381,0,Eden's Blessing(에덴의 축복),"캐릭터 이미지가 엔딩1의 에덴이 변신할때 보여주는 그 하얀눈이 된다.공속이 0.7 증가한다.가능한 조건에서 이 아이템을 획득했다면 다음번 게임을 시작할 때 열쇠조각, 엄마의 삽 조각 및 완성된 삽, 칼조각을 제외하고 액티브, 패시브 아이템을 포함해 완전히 랜덤한 아이템 하나를 들고 시작한다.다만 기본적으로 액티브 아이템을 들고있는 캐릭터 선택시에는 액티브 아이템은 나오지 않는다.패시브를 중복으로 줄 수도 있고, Eden's Blessing을 들고 시작할 수도 있다. 이 경우 다음 판에 아이템이 주어진다.야곱&에사우로 플레이 시 야곱에게만 아이템이 주어지고, 알트 나사로로 플레이 시 생명 폼에게만 아이템이 주어진다.빛나는 모래시계, 4면 주사위, 100면 주사위로 액티브 아이템들로 Eden's Blessing을 여러 번 ""획득""해도 다음 판에서는 딱 1번만 발동되지만, 복사나 알트 카인 등을 통해 해당 아이템을 중복해서 획득 한 경우 다음 판에 최대 10개까지만 적용이 가능하다. 10개 적용하고 남은 Eden's Blessing들의 효과는 다음 판 이후에서는 적용되지 않는다.Eden's Blessing을 소지한 상태에서 Soul of The Forgotten이나 Soul of Jacob & Esau를 사용하면 Eden's Blessing의 효과가 임시적으로 소환된 캐릭터에게 적용 및 소모된다. Eden's Blessing을 소지 중이라면 이 두 영혼석은 절대 쓰지 말자."
382,1,Friendly Ball (친절한 공),"사용 시 몬스터볼을 던져 적을 포획하고, 포획한 몬스터볼을 주우는 즉시 쿨타임이 차서 몬스터볼을 다시 던져 적을 꺼내놓는 형식의 아이템이다. 포획된 적을 풀어주면 매혹 상태가 되어 다른 적과 싸운다. 무적 상태인 적, 보스 또는 미니보스는 잡을 수 없으며, 몬스터볼을 던졌는데 아무것도 포획하지 못했으면 다시 2칸을 채워야 한다.포획 시 다른 몬스터를 소환하거나, 레이저를 쏘거나, 은신 및 순간이동 능력을 가진 적을 포획하는 것을 추천한다.Rag Man의 굴러가는 머리도 포획할 수 있다. 소환시 계속 구른다. 구른다!구토제를 발사하는 적을 포획하면 캐릭터에게 피해를 주지 않는다."
383,1,Tear Detonator (눈물 기폭제),사용 시 현재 방 안에 있는 모든 눈물 방울들이 Tammy's Head와 비슷하게 6갈래로 분할한다.눈물을 발사하지 않는 혈사포나 테크시리즈의 경우엔 아무런 효과가 없다.
384,0,Lil Gurdy(리틀 거디),"공격키를 누르고 있으면 패밀리어가 부르르떨면서 충전되며, 공격키를 떼면 공격했던 방향으로 패밀리어가 지형지물과 벽, 그리고 적과 충돌하면 튕겨 다니며 적에게 데미지를 준다.완충시 기준으로 팅기는 횟수와 속도가 증가하며 데미지는 충전량이 높을수록 증가하며 최소 5, 최대 20 데미지를 준다.확장코드 장신구를 소지하고 있을때 팅기면 패밀리어와 캐릭터 사이에 전류가 흐르지 않는 버그가 가끔 있다."
385,0,Bumbo(범보),"패밀리어. 범보가 방을 돌아다니며 코인을 줍는다.코인강탈범. 코인이 부족한데 니켈, 다임을 줏어가거나 구덩이 너머 있을때 코인 쓸어가는거 보면 진짜...코인은 1~3단계까진 6코인, 4단계는 12코인치를 집으면 진화하며 꼭 1코인 6개, 12개일필요는 없다.단 기부기계를 터트려서 나오는 코인과 끈적한 니켈은 집어가지 않는다.1단계 : 공중형태로 머리가 떠다니며 동전을 주우러 다닌다.2단계 : 지상형태로 몸이 생기고 기어다니며 동전을 주우러 다니고 가끔 픽업 아이템을 드랍한다.3단계 : 모습이 험악해지며 적에게 데미지 3.5의 작은 눈물을 쏜다. 적에게 범보의 눈물이 명중할 시 확률적으로 코인이 드랍된다.4단계 : 몸집이 커지며 적에게 눈물을 쏘지 않는 대신 적을 따라다니며 접촉시 초당 37.5의 데미지를 준다.또한 무작위로 폭탄을 설치한다.동전을 줍는건 여전하지만 대신 픽업 아이템, 장신구, 상자를 드랍하며 가끔 일반 아이템도 드랍한다.가끔 버그로 코인을 너무 많이 줏으면 레벨 1로 돌아가는 버그가 있으나 발생확률이 적고 버그픽스될 가능성도 있어 확실하지는 않다.코인이 체력으로 사용되는 키퍼 캐릭과는 상성이 매우 최악이므로 주의.리버스의 Dark Bum과 같이 귀여운 외모로 애프터버스부터 마스코트를 당담하고 있다.제작진도 이를 인식하였는지 애프터버스+의 발표와 함께 범보가 주인공인 스핀오프 퍼즐 게임 ""범보의 전설(legend of bumbo)""도 발표하였다."
386,1,D12 (12면 주사위),"사용시 그 방에 있는 대부분의 오브젝트가 랜덤으로 바뀐다.절대 부술수 없는 메탈블럭이 생기거나 바뀔수도 있다.또한 무지개똥, 황금똥, 색돌도 띄울 수 있기 때문에 오브젝트가 많거나 넓은 방에서 쓰면 효율적이다.단 모닥불과 몬스터 판정을 받는 Stone Grimace는 변형되지 않는다.똥과 TNT유형은 한번 바뀌면 다시 바뀌지 않기 때문에 계속 쓰게되면 똥과 TNT만 남아있는 형태가 된다."
387,0,Censer(향로),일정 범위의 오라를 가진 향로 패밀리어가 캐릭터를 따라다니며 오라 안의 적과 탄환을 느리게 만든다.오라를 벗어나도 일정시간동안은 느려지는 효과가 지속된다.보스에게는 탄막만 느려진다.
388,0,Key Bum(열쇠 거지),열쇠 거지가 따라다니며 황금열쇠를 제외한 다른 열쇠를 찾아서 줍는다.일정량 주울 시 랜덤한 상자를 드랍한다.충전된 열쇠를 가져가면 배터리 픽업 아이템을 떨군다.상점방에서 신용카드를 써서 무료로 만들었때 열쇠를 줍지 않는 버그가 있다. 단 상점방의 경우는 다른방으로 들어가면 해결된다.Super Bum 패밀리어 변신 세트 아이템 중 하나이다.
389,0,Rune Bag(룬 가방),일정량의 방을 클리어 시 랜덤으로 룬을 드랍한다.룬이 하나도 언락되있지 않으면 랜덤한 카드를 드랍한다.
390,0,Seraphim(세라핌),"천사형 패밀리어가 캐릭터를 따라다니며 적들에게 공속 -25%, 데미지 10에 유도 효과를 가진 눈물을 발사한다."
391,0,Betrayal(배신),"피격 시 방 안의 모든 적에게 일정 시간동안 매혹 효과를 건다.방 안의 적이 2기 미만, 즉 혼자인 경우에는 발동되지 않는다."
392,0,Zodiac(황도대),매 층마다 랜덤한 별자리 아이템의 효과를 부여한다.별자리 효과는 한 층에서만 효력이 있으며 잊어줘 알약등에 의해 재시작해도 별자리 효과는 바뀐다.단 기존의 별자리 아이템들에게서 적용되는 체력이나 픽업 아이템을 주는 1회성 효과는 적용되지 않는다.또한 이미 다른 아이템에 의해 효과를 가지고 있다면 발동되지 않는다.예를 들어 게자리가 발동되었는데 성체를 이미 가지고 있다면 게자리는 효력이 없다.예외적으로 염소자리는 중복되어도 0.5의 공격력이 증가하고 쌍둥이자리는 제미니 패밀리어를 소환한다.
393,0,Serpent's Kiss(악마의 키스),"공격 시 확률적으로, 또는 접촉시 적에게 중독 효과를 건다.접촉으로 인한 중독으로 적이 죽으면 20% 확률로 블랙하트가 드랍된다.바이러스 아이템과 더불어 다른 중독템들과 효율이 좋다.처비나 래리 주니어처럼 몸이 여러개로 되있는 몹은 블랙하트도 여러개 드랍할 확률이 있다.무적 상태에서는 맘놓고 접촉이 가능한 강점이 있다."
394,0,Marked(조준),"공속 0.7, 사거리 3.15, 눈물높이가 0.3 증가한다.방 입장시 공격키를 처음으로 누르면 바닥에 타켓이 생기고 아이작은 자동으로 그 타켓을 향해 눈물을 발사한다. 상하좌우 십자형태가 아닌 360도 자유로운 방향이 가능하고, 컨트롤 키를 누르면 마크가 사라지면서 공격을 멈출 수 있다. 플레이어가 조준점을 움직여서 공격을 유도하는 식으로 플레이해야 한다.패밀리어들도 이 마크를 따라서 자동으로 공격을 한다.PC 사용자는 마우스 컨트롤 설정이 가능하다."
395,0,Tech X(기술 X),"눈물이 충전해서 나가는 레이저 고리 공격으로 바뀌며, 고리는 적과 지형을 전부 관통하고 사거리는 벽에 닿을 때까지 무한이다.충전을 오래 할수록 발사되는 레이저 고리의 크기랑 대미지가 올라간다.덤으로 R U WIZARD? 알약 역시 무효화 시킨다.레이저 특성상 다단히트로 데미지를 주기 때문에, 범위, 사거리, 데미지 하나 빼놓을 것 없는 굉장히 강력한 아이템. 리펜턴스에서 너프를 먹었지만 퀄리티 4에 맞먹는 건 여전하다."
396,1,Ventricle Razor (심실 절단기),"사용하면 처음에는 파란색, 두번째는 주황색 구멍을 바닥에 생성하는데, 3번째 부턴 먼저 설치한 구멍 부터 바뀐다.각 구멍으로 들어가면 반대쪽 구멍으로 나오게 된다. 간단히 말해 포탈건. 꼭 같은 방일 필요는 없으나 이걸 써서 닫힌 악마방/천사방/에러방/레트로 보물방/보스러쉬/허쉬층 입구 로는 갈 수 없다.당연하겠지만 스테이지 간 이동도 불가능. 도전 방이나 보스 러쉬 방의 바깥과 안쪽에 하나씩 만들어서 먹튀를 하는 전략은 가능하다.포탈을 타서 나올때 무적이므로 헌혈 기계나 악마거지 등을 피가 깎이지 않고 이용할 수 있다. 더 로스트로도 할수있다! 포탈건 사용법.gif"
397,0,Tractor Beam(조종빔),"공속 1, 사거리 5.25, 눈물속도 0.16, 눈물높이 0.5가 증가한다.이 연사는 일반적인 한계치를 초과할 수 있다.아이작이 바라보는 방향에 일직선으로 광선이 보이는데, 눈물을 쏘면 그 경로에서 벗어나지 않고 나아간다.아이작이 움직이면 광선을 따라 눈물도 순간이동하면서 함께 움직인다. 조금 어렵지만 이 방법을 이용해 장애물 너머에 있는 적도 공격이 가능하다.Conjoined변신을 포함 여러개 나가는 눈물도 전부 모아서 빔에 발사되므로 적중률이 높아진다.유도속성의 눈물은 몹이 옆에 있으면 눈물이 빔을 따라 이동하다가 빔을 벗어나지 않은 상태로 몬스터 근처에서 멈춘다."
398,0,God's Flesh(신의 살점),"운 스텟과 상관없이 확률적으로 적의 크기를 작아지게 만드는 눈물이 발사된다.이 눈물에 맞은 적은 5초동안 작아진 상태로 캐릭터에게서 도망치며, 캐릭터는 밟아서(접촉도 동일) 죽일 수도 있다.하지만 죽을 때 폭발하거나, 탄을 날리거나, 다른 적들로 분열하는 적들은 이 효과랑 상관없기 때문에 죽이는 즉시 캐릭터에게 피해를 입힌다.이런 적들에게는 무턱대고 밟는 것은 매우 위험하다.마스크와 심장이 따로 노는 몹의 경우 하트쪽을 축소시키면 마스크도 같이 축소되며 이 마스크를 밟아서 없앨 수 있다.보스나 미니보스에게는 이 효과가 통하지 않는다.Fun Guy 변신 세트 아이템 중 하나이다."
399,0,Maw of the Void(공허의 아귀),"2.35초 이상 공격을 유지하면 캐릭터의 이마에 빨간 역십자가가 나타난다.이때 공격을 중단하면 검은 Brimstone 고리가 캐릭터 주변에 생성된다.검은 고리의 1틱당 피해량은 캐릭터의 공격력과 같고, 최대 1.97초 동안 30틱까지 공격할 수 있다.공격 속도는 검은 고리의 충전 시간에 영향을 주지 않고, 오직 공격력만이 이 아이템에 영향을 주므로 Polyphemus 등의 아이템과 상성이 좋고 Soy Milk 등의 아이템과 상성이 나쁘다.눈물을 쏠 수 없는 캐릭터도 사용할 수 있다.Brimstone과 대부분의 시너지를 공유한다.Leviathan 변신 세트 아이템 중 하나이다."
400,0,Spear of Destiny(운명의 창),캐릭터가 엄마칼 아이템처럼 공격력을 2번 입히는 창이 생성된다.이 창은 방향키로 8방향을 자유롭게 조정할 수 있고 원거리로 발사할 수 없다.이 아이템을 잃어버리면 해당방 한정으로 창이 그자리에 고정된 채로 있는 버그가 있지만 나갔다오면 사라진다.가디언즈를 제외한 도전모드 또는 릴리스 캐릭터처럼 눈이 가려진 상태에서는 창이 나타나지 않는다.Poke Go나 Friendly Ball로 소환된 아군 몬스터도 죽일 수 있으니 주의.
401,0,Explosivo(아주 강하게!),"운 스텟과 상관없이 확률적으로 회색의 접착 눈물을 발사한다. 눈물 크기에 상관없이 이 접착 눈물이 적에게 붙으면 눈물 대미지를 준 다음 몇 초동안 점점 커지고 결국 폭발하여 60의 폭발 데미지를 준다. 폭발하기 전에 적이 죽으면 눈물 크기가 초기화되고 그자리에서 떨어지만, 떨어지기 전 다른 적에게 붙으면 다시 커진다. 캐릭터에게 빠르게 다가오는 적이 이 눈물을 달고 오면 폭발 피격 당할 수 있으니 주의."
402,0,Chaos(혼돈),"캐릭터 주변에 픽업 아이템을 1~6개 드랍하며 모든 아이템 배열을 섞는다. 이때부터 방의 구조를 따지지 않기 때문에 악마방에서 보물방 아이템이 나올 수도 있고, 천사방에서 악마방 아이템이 나올 수도 있다. 가져올 배열의 아이템이 모두 소진됐을 경우 다른 배열에서 가져오지 않고 우유를 드랍한다. 악마방 배열 소진시 나오는 펜타그램은 나오지 않는다. 그리드모드에서는 나오는 아이템은 일반 모드보다 더 적기 때문에 우유밭을 좀 더 빨리 볼 수 있다. 카오스 배열에 관해 좀 더 자세한 설명은 이 페이지를 를 참고하자. 키퍼가 이 아이템을 먹으면 Forever Alone 밈처럼 얼굴이 변하고, 포가튼 캐릭이 이 아이템을 가지면 골격에 의해 치아가 훤하게 보이는 모습을 가진다."
403,0,Spider Mod(거미 모드),거미 패밀리어가 돌아다니며 접촉한 적에게 랜덤한 상태 이상을 건다. 또한 적의 체력을 게이지화 해주고 캐릭터가 주는 데미지량을 수치로 표시해 준다. 이 때문에 메가사탄이나 울트라그리드 보스처럼 체력을 확인하기 힘든 보스의 체력도 알 수 있게 된다. 방을 클리어 할 때 낮을 확률로 배터리 픽업 또는 아군 거미를 소환한다. Spider baby 변신 세트 아이템 중 하나이다.
404,0,Farting Baby(방귀쟁이 아기),"패밀리어가 따라다니며 적의 탄환을 막고 이 때 10%의 확률로 넉백, 독, 매혹중 랜덤한 효과의 방귀를 뀐다. 패밀리어는 접촉 데미지가 없으며 넉백에도 데미지를 주지 않는다. 독은 첫 5의 데미지와 이후 3.5의 독 데미지를 주고 매혹은 5의 데미지만 준다."
405,0,GB Bug(게임 버그),캐릭터를 따라다니는 패밀리어가 생성된다. 방향키를 빠르게 두 번 누를 시 패밀리어가 해당 방향으로 날아간다.날아가는 도중 픽업 아이템이나 몬스터를 맞히면 그 픽업 아이템/몬스터를 리롤한다. 보스에게는 낮은 데미지를 준다. 한번 변경후 소모되며 방을 클리어 할때마다 새로 생성된다
406,1,D8 (8면 주사위),"사용 시 캐릭터의 스텟 중 데미지, 공격 속도, 사정거리, 이동 속도 수치를 랜덤으로 돌린다.수치는 현재 통계치들을 기반으로 랜덤으로 돌아간다.통계치는 아이작의 번제: 리버스/시스템참조통계치를 기준으로 +-가 0이 된다."
407,0,Purity(순도),"캐릭터 주위에 오라가 생기며, 오라 색깔에 따라 스탯을 올려준다. 피격을 받으면 비활성화 되고 방을 넘어가면 랜덤한 색으로 다시 나타난다.빨강:데미지 +4파랑:공속 +1.2 노랑:이속 +0.5주황:사거리 +7.5, 눈물 높이 +1.0피격으로 비활성화되더라도 게임을 나갔다 오면 방을 넘어가지 않아도 오라가 바뀐다. 로스트 캐릭터는 이 효과를 바꾸려면 여분의 목숨이 있거나 무딘 면도날 액티브 아이템을 써야만 바꿀 수 있다."
408,0,Athame(마법 단검),피격 시 캐릭터 주위에 Maw of the Void처럼 적에게 대미지를 주는 검은 고리가 생긴다.
409,0,Empty Vessel(빈 그릇),검은 하트 2개를 얻는다. 빨간 하트가 하나도 없다면 비행 능력이 생기고 적이 있는 방에 입장시 40초마다 지속시간 10초의 방어막이 생성된다. Keeper 캐릭터는 사용할 수 없으며 ???캐릭과 로스트 캐릭은 빨간하트 체력 구성이 아니므로 비행 및 보호막 조건이 발동된다.
410,0,Evil Eye(악마의 눈),일정 확률로 매우 느린 속도로 방을 이동하는 눈을 발사한다. 이 눈은 캐릭터가 눈물을 쏘는 방향으로 눈물을 발사한다. 이 눈은 적이나 장애물에 닿으면 사라진다(그러니까 눈도 눈물판정이다). 캐릭터 눈물의 효과와 특성이 적용된다. 운 스텟에 의해 나올 확률이 일부 있다. 관통 속성이 있더라도 이 눈은 관통효과가 없다. 아자젤 캐릭터는 효과가 없다.
411,0,Lusty Blood(욕망의 피),그 방 한정으로 적 한마리당 제거시 데미지가 올라간다. 한번에 0.5씩 최대 5까지 올라간다. 상점의 그리드인형을 폭파시켜도 보너스를 얻는다. Rag man이나 Rag Lings 보스의 소환몹으로는 보너스를 얻지 못한다.
412,0,Cambion Conception(몽마의 자식들)],"아이템을 얻은 시점부터 특정 횟수만큼 피격시 영구적으로 6종의 악마 패밀리어중 하나를 랜덤하게 얻는다. 첫번째, 두번째에는 15번, 세번째, 네번째에는 30번 피격 당할 시 소환된다. 4번째 이후로는 소환되지 않는다. 피격의 조건은 캐릭터가 실제로 피격을 받았는지가 아니라 피격음과 피격모션을 기준으로 하게되므로 홀리멘틀의 방어막제거용 피격은 인정하지 않는다. 이 아이템에 의해 소환된 패밀리어는 아이템을 얻은것으로 치지 않을 뿐더러 변신이나 도감에도 영향을 주지 못한다. 피격을 당할때마다 캐릭터의 배쪽에서 임신하듯이 점점 부풀어 오르다가 악마 패밀리어를 소환하면 다시 원래 몸집으로 돌아온다. Lilith 캐릭터는 해당 아이템 언락 조건과 무관하게 이 아이템을 기본적으로 들고 시작한다."
413,0,Immaculate Conception(원죄 없는 잉태),"아이템을 얻은 시점부터 특정 횟수만큼 필드에 드랍된 하트를 수집하면 소울 하트 1개를 드랍하며 동시에 영구적으로 천사 패밀리어들중 하나를 랜덤으로 얻는다. 첫번째, 두번째에는 15번, 세번째, 네번째, 다섯번째에는 30번 먹을 시 소환된다. 5번째 이후로는 소환되지 않는다. 드랍되는 하트의 종류를 따지지 않기 때문에 The Lost 캐릭터도 사용할 수 있다. 하지만 하트가 파리로 바뀌어버리는 키퍼 캐릭터는 이 아이템을 활용할 수 없다. 단 바닥에 드랍되지 않고 체력 허드에 즉시 추가되는 액티브 및 패시브 아이템들은 카운트되지 않으니 주의."
414,0,More Options(더 많은 선택권),이 아이템을 습득 후 보물방에서 아이템이 선택형으로 2개가 생성되며 이 중 하나를 고를 수 있게 된다. 고른뒤에는 다른 아이템은 사라진다. 두개 다 습득이 가능한 보물방은 레어방이므로 해당 아이템과는 관련이 없다. 보물방을 들르고 이 아이템을 습득하면 그 층의 보물방에 다시 가도 하나만 놓여져있다.
415,0,Crown of Light(빛의 왕관),"소울 하트 2개를 얻는다. 빨간 하트의 체력이 전부 풀인 상태이거나 빨간 하트 체력이 없을 때 눈물모양이 파란색 다이아몬드가 되며 이 상태에서는 사거리 5.25, 눈물 높이 0.5, 현재 공격력이 2배 증가하고 눈물속도는 0.3 감소하는 버프를 얻는다. 현재 체력 상태와 관계없이 한대라도 피격당하면 버프효과가 즉시 해제되며 머리 위의 왕관이 회색으로 표시된다. 눈물도 동그란 상태로 돌아간다. 다른 방으로 이동하면 버프가 다시 유지되지만 빨간 하트 체력이 일부 소진되어 있으면 다른 방으로 가도 버프를 받지 못한다."
416,0,Deep Pockets(넓은 가방),소지 가능한 동전의 최대치를 999로 올린다. 방 클리어 보상이 없다면 동전을 1~3개 드랍한다.
417,0,Succubus(서큐버스),"대각선으로 이동하는 검은 오라를 가진 패밀리어를 소환한다. 오라 내의 적에게 틱당 2.5 대미지를 주며 캐릭터가 오라 내에 있을땐 공격력을 1.5배 올려준다. 오라 효과는 서로 중첩된다. 이때문에 모드나 치트 트레이너 없이도 아이템 조합을 잘 이용하여 1000억이 넘는 정신나간 데미지가 가능하다.#영상, #사진 및 글"
418,0,Fruit Cake(과일 케이크),눈물을 쏠 때마다 랜덤한 눈물 효과가 나간다. 애프터버스에서는 플러스에 있는 아이템들은 제외된다. 효과 리스트는 옆의 주석을 참고 리스트중에 닿으면 폭발하는 효과도 있어 사용에 주의해야한다.
419,1,Teleport 2.0 (텔레포트 2.0),"사용 시 가보지 않은 방으로 워프한다.워프 하는 방의 순서는 정해져 있다. 레트로 보물방, 보스 러쉬, 허쉬 스테이지 입구, 메가 사탄방 으로는 갈 수 없다.적이 있는 상태에서 쓰면 제자리로 워프한다.에러방에서 사용시 제자리로 워프한다.Cathedral 과 Sheol 스테이지의 에러방에선 The Polaroid 또는 The Negative가 없어도 The Chest 와 Dark Room 스테이지로 갈 수 있다.Dark room, Chest 스테이지에선 사용해도 에러방이 나오지 않으며 천사방/악마방에서 사용시 제자리 워프한다.Void에서는 에러방으로 워프되며 이 경우 다시 void로 진입한다.이론상 악마/천사방, 비밀방, 심지어 에러방까지도 갈 수 있게 해주는 강력한 아이템이지만, 이 방들은 우선도가 낮아 방을 전부 둘러본 후에나 가는 것이 가능하다. 방을 전부 둘러봤다는 것은 게이지를 채울 방(=일반 방)이 남아있지 않다는 뜻이므로, 배터리가 많지 않으면 게이지를 채우는 것이 쉽지 않다."
420,0,Black Powder(흑색 가루),아이작이 가는 길에 검은 가루가 남는다. 가루로 원을 그리면 그린크기만큼의 오망성 마법진이 나타나며 마법진 위에 있는 적에게 틱당 10의 데미지를 준다. 가루가 은근 빨리 없어지기 때문에 이동속도가 최대가 아닌 이상 크게 만들기는 어렵다.
421,1,Kidney Bean (강낭콩),사용 시 캐릭터가 주변 적들에게 5의 데미지와 매혹시키는 방귀를 뀐다.
422,1,Glowing Hour Glass (빛나는 모래시계),"사용 시 시간을 되돌려 캐릭터를 바로 이전 방으로 이동시키고 그 방에서 일어난 모든 일들을 되돌린다.그 방에서 얻거나 잃은 픽업 아이템, 액티브 아이템, 패시브 아이템, 체력도 이전 방의 상태로 리셋시킨다.보물방 진입 후 사용하면 아이템을 본 것으로 취급되지 않는다. 천체관 파밍의 단점이 보물방의 고성능 아이템을 지나칠 위험이 있다는 것인데, Glowing Hour Glass가 있으면 보물방을 전부 연 뒤 좋은 아이템은 그냥 먹고 나쁜 아이템은 스킵해 천체관 등장 확률을 올릴 수 있다.Joker 카드와 같은 일부 아이템은 복원되지 않는다. 기부 기계에 기부 한것도 초기화 된다.Joker 카드로 악마방 또는 천사방을 갔다오게 되면 희생방 또는 기부기계를 통해 천사방이 등장 확률이 변경 되어도 변경 되지않는다.Ankh, Judas' Shadow 등을 이용해 캐릭터가 변경되어도 시간을 되돌리면 원래 캐릭터로 돌아간다.피격을 맞은 후 시간을 되돌려도 현재층에서 데미지를 입지 않기와 같은 도전과제는 달성 되지않는다.보스클리어 후 시간을 되돌려도 체크리스트는 초기화 되지 않으므로 Mom's Heart를 한판에 여러번 처치하는 등에 사용할 수 있다."
423,0,Circle of Protection(보호의 고리),아이작 주위에 주기적으로 밝아지는 흰색 고리가 생긴다. 고리에 닿은 적들은 아이작의 현재 공격력와 같은 양의 대미지를 입으며 적 탄막이 고리에 닿을 경우 확률에 의해 탄을 막고 유도성 눈물로 반사되어 나온다. 하지만 고리의 두께나 위치가 크지 않으며 탄막도 막지 못할 확률이 더 높기 때문에 공격과 방어를 맡길 수준은 못 된다.
424,0,Sack Head(자루 머리),모든 드랍되는 픽업 아이템이 33% 확률로 자루 픽업으로 교체된다. 슬롯머신과 상자는 물론 상점 인형도 포함되며 트롤 폭탄도 바뀔 수 있다.
425,0,Night Light(휴대용 손전등),캐릭터의 가슴에 손전등이 생기며 캐릭터의 몸통을 기준으로 WASD방향에 따라 손전등을 비춘다. 손전등 빛 안에 들어온 적과 적 탄환은 느려진다. 빛을 돌리면 느려졌던 적은 잠시후 원상복귀되는데 탄막은 느린 속도를 그대로 유지한다. Darkness 저주를 상쇄시킬 수 있다. 탄속은 사거리에 영향을 주지 않기 때문에 빽빽한 탄막에 슬로우를 걸면 탄 사이의 간격이 좁혀져 피하기 매우 어려워지거나 아예 피하지 못하게 된다! 때문에 탄막을 펼치는 적이나 보스를 상대로는 트롤템으로 전락해 버린다.
426,0,Obsessed Fan(홀려버린 추종자),"캐릭터가 지나온 길을 3초 지연을 두고 따라온다. 적에게 닿을 시 틱당 2, 초당 30의 데미지를 준다. Beelzebub 변신 세트 아이템 중 하나이다."
427,1,Mine Crafter (마인크래프터),사용 시 네모난 TNT를 설치한다. 설치한 TNT는 몸으로 밀 수 있고 터뜨리기 위해선 일반 TNT보단 많은 눈물을 필요로 한다.게이지가 비어있는 상태에서 사용하면 이전 TNT를 원격으로 터뜨릴 수 있다.
428,0,PJs(잠옷),소울 하트 4개를 얻고 최대 체력을 모두 회복한다. 이 아이템을 얻으면 라자루스 캐릭터를 쉽게 언락할 수 있다.맥밀런의 딸(PJ)이 어릴때 입던 옷이라고 한다.
429,0,Head of the Keeper(주인의 머리),동전 눈물을 쏜다. 눈물이 적에게 명중할 시 5% 확률로 동전을 떨어뜨린다. 나이트 몹의 정면에 신나게 때려서 코인을 무한정으로 생성할 수도 있다. 단 방어중인 호스트 몹에게는 적용되지 않는다.
430,0,Papa Fly(파리 아저씨),캐릭터가 지나온 길을 2.5초 지연을 두고 따라온다. 근처의 적에게 캐릭터 공격력와 같은 눈물을 발사한다. Beelzebub 변신 세트 아이템 중 하나이다.
431,0,Multidimensional Baby(다차원 아기),"캐릭터가 지나온 길을 2.5초 지연을 두고 따라온다. 눈물이 이 패밀리어를 통과하면 눈물이 2배로 복제되고 눈물속도가 1.33배, 눈물높이가 4 증가한다. 눈물이나 레이저를 너무 빠르고 많이 복제해버리면 게임이 팅길 수 있다."
432,0,Glitter Bombs(반짝이 폭탄),폭탄 5개를 얻는다. 폭탄이 터질 때 랜덤으로 픽업 아이템 또는 장신구가 나온다. 이 폭탄에 맞은 적은 확률적으로 매혹 효과에 걸린다. 그리드모드에서는 코인 무한 파밍을 막기 위해 이 아이템으로 생성되는 랜덤픽업 중 코인을 제외한다. 한 스테이지 당 픽업 아이템이 나올 수 있는 갯수는 최대 약 64개이다.
433,0,My Shadow(나의 그림자),"캐릭터의 그림자가 상당히 짙어지며 이후 피격 시 방에 모든 적에게 공포 효과를 걸고 상시 매혹효과를 가진 검은색 아군 애벌레(아이템 이름과 동일)를 소환한다. 이 애벌레는 방을 넘어가도 따라오며 적에게 5의 접촉데미지를 준다. 특이한건 이 애벌레가 스톱워치의 영향을 받고, 피아를 막론하고 어떤류의 폭탄이든 영향을 받으며 샌드백 패밀리어가 있으면 둘이 충돌한다. 여러모로 유리몸을 가진 아군이다."
434,1,Jar of Flies (파리 담은 병),"적을 처치할 때마다 파리가 쌓이며 스페이스바로 저장한 아군 파리를 소환할 수 있다.아군파리, Locusts(색깔 다른 파리들), 퍼밀리어의 공격(Incubus 포함)으로는 파리 스택이 쌓이지 않는다. 하지만 아군 거미로는 스택이 쌓인다.Beelzebub 변신 세트 아이템 중 하나이다.아이템의 이름은 미국 밴드 앨리스 인 체인스의 동명의 ep에서 따온 것."
